,Time stamp,Open,Close,High,Low,Volume,Open_lag_1,Open_lag_2,Open_lag_3,Close_lag_1,Close_lag_2,Close_lag_3,High_lag_1,High_lag_2,High_lag_3,Low_lag_1,Low_lag_2,Low_lag_3,Volume_lag_1,Volume_lag_2,Volume_lag_3
1087,2020-02-12 10:51:00,323.29,323.16,323.3,323.14,35981.0,323.3,323.2,323.34,323.3,323.29,323.17,323.36,323.29,323.42,323.19,323.07,323.1,38542.0,44723.0,56118.0
1088,2020-02-12 10:50:00,323.3,323.3,323.36,323.19,38542.0,323.2,323.34,323.26,323.29,323.17,323.34,323.29,323.42,323.42,323.07,323.1,323.19,44723.0,56118.0,65128.0
1089,2020-02-12 10:49:00,323.2,323.29,323.29,323.07,44723.0,323.34,323.26,323.26,323.17,323.34,323.23,323.42,323.42,323.29,323.1,323.19,323.12,56118.0,65128.0,54150.0
1090,2020-02-12 10:48:00,323.34,323.17,323.42,323.1,56118.0,323.26,323.26,323.19,323.34,323.23,323.27,323.42,323.29,323.36,323.19,323.12,322.95,65128.0,54150.0,92928.0
1091,2020-02-12 10:47:00,323.26,323.34,323.42,323.19,65128.0,323.26,323.19,322.85,323.23,323.27,323.17,323.29,323.36,323.25,323.12,322.95,322.79,54150.0,92928.0,56131.0
1092,2020-02-12 10:46:00,323.26,323.23,323.29,323.12,54150.0,323.19,322.85,323.04,323.27,323.17,322.82,323.36,323.25,323.11,322.95,322.79,322.8,92928.0,56131.0,51060.0
1093,2020-02-12 10:45:00,323.19,323.27,323.36,322.95,92928.0,322.85,323.04,322.9,323.17,322.82,323.06,323.25,323.11,323.06,322.79,322.8,322.8,56131.0,51060.0,46454.0
1094,2020-02-12 10:44:00,322.85,323.17,323.25,322.79,56131.0,323.04,322.9,323.17,322.82,323.06,322.91,323.11,323.06,323.25,322.8,322.8,322.91,51060.0,46454.0,71048.0
1095,2020-02-12 10:43:00,323.04,322.82,323.11,322.8,51060.0,322.9,323.17,323.13,323.06,322.91,323.17,323.06,323.25,323.34,322.8,322.91,323.13,46454.0,71048.0,106665.0
1096,2020-02-12 10:42:00,322.9,323.06,323.06,322.8,46454.0,323.17,323.13,322.95,322.91,323.17,323.11,323.25,323.34,323.13,322.91,323.13,322.95,71048.0,106665.0,63592.0
1097,2020-02-12 10:41:00,323.17,322.91,323.25,322.91,71048.0,323.13,322.95,322.93,323.17,323.11,322.94,323.34,323.13,323.0,323.13,322.95,322.86,106665.0,63592.0,37167.0
1098,2020-02-12 10:40:00,323.13,323.17,323.34,323.13,106665.0,322.95,322.93,323.05,323.11,322.94,322.91,323.13,323.0,323.05,322.95,322.86,322.91,63592.0,37167.0,46797.0
1099,2020-02-12 10:39:00,322.95,323.11,323.13,322.95,63592.0,322.93,323.05,322.82,322.94,322.91,323.04,323.0,323.05,323.05,322.86,322.91,322.8,37167.0,46797.0,74944.0
1100,2020-02-12 10:38:00,322.93,322.94,323.0,322.86,37167.0,323.05,322.82,322.52,322.91,323.04,322.83,323.05,323.05,322.84,322.91,322.8,322.52,46797.0,74944.0,52680.0
1101,2020-02-12 10:37:00,323.05,322.91,323.05,322.91,46797.0,322.82,322.52,322.53,323.04,322.83,322.52,323.05,322.84,322.6,322.8,322.52,322.52,74944.0,52680.0,28880.0
1102,2020-02-12 10:36:00,322.82,323.04,323.05,322.8,74944.0,322.52,322.53,322.6,322.83,322.52,322.51,322.84,322.6,322.69,322.52,322.52,322.42,52680.0,28880.0,71823.0
1103,2020-02-12 10:35:00,322.52,322.83,322.84,322.52,52680.0,322.53,322.6,322.6,322.52,322.51,322.65,322.6,322.69,322.7,322.52,322.42,322.51,28880.0,71823.0,42450.0
1104,2020-02-12 10:34:00,322.53,322.52,322.6,322.52,28880.0,322.6,322.6,322.52,322.51,322.65,322.59,322.69,322.7,322.66,322.42,322.51,322.49,71823.0,42450.0,55071.0
1105,2020-02-12 10:33:00,322.6,322.51,322.69,322.42,71823.0,322.6,322.52,322.36,322.65,322.59,322.51,322.7,322.66,322.57,322.51,322.49,322.3,42450.0,55071.0,65903.0
1106,2020-02-12 10:32:00,322.6,322.65,322.7,322.51,42450.0,322.52,322.36,322.56,322.59,322.51,322.36,322.66,322.57,322.57,322.49,322.3,322.3,55071.0,65903.0,58258.0
1107,2020-02-12 10:31:00,322.52,322.59,322.66,322.49,55071.0,322.36,322.56,322.49,322.51,322.36,322.59,322.57,322.57,322.68,322.3,322.3,322.46,65903.0,58258.0,27664.0
1108,2020-02-12 10:30:00,322.36,322.51,322.57,322.3,65903.0,322.56,322.49,322.49,322.36,322.59,322.49,322.57,322.68,322.55,322.3,322.46,322.35,58258.0,27664.0,70257.0
1109,2020-02-12 10:29:00,322.56,322.36,322.57,322.3,58258.0,322.49,322.49,322.48,322.59,322.49,322.47,322.68,322.55,322.67,322.46,322.35,322.47,27664.0,70257.0,35410.0
1110,2020-02-12 10:28:00,322.49,322.59,322.68,322.46,27664.0,322.49,322.48,322.63,322.49,322.47,322.48,322.55,322.67,322.64,322.35,322.47,322.42,70257.0,35410.0,75492.0
1111,2020-02-12 10:27:00,322.49,322.49,322.55,322.35,70257.0,322.48,322.63,322.85,322.47,322.48,322.63,322.67,322.64,322.89,322.47,322.42,322.61,35410.0,75492.0,35874.0
1112,2020-02-12 10:26:00,322.48,322.47,322.67,322.47,35410.0,322.63,322.85,322.6,322.48,322.63,322.87,322.64,322.89,322.87,322.42,322.61,322.43,75492.0,35874.0,76367.0
1113,2020-02-12 10:25:00,322.63,322.48,322.64,322.42,75492.0,322.85,322.6,322.84,322.63,322.87,322.61,322.89,322.87,322.9,322.61,322.43,322.4,35874.0,76367.0,123056.0
1114,2020-02-12 10:24:00,322.85,322.63,322.89,322.61,35874.0,322.6,322.84,323.13,322.87,322.61,322.85,322.87,322.9,323.18,322.43,322.4,322.77,76367.0,123056.0,50525.0
1115,2020-02-12 10:23:00,322.6,322.87,322.87,322.43,76367.0,322.84,323.13,322.9,322.61,322.85,323.12,322.9,323.18,323.15,322.4,322.77,322.86,123056.0,50525.0,72960.0
1116,2020-02-12 10:22:00,322.84,322.61,322.9,322.4,123056.0,323.13,322.9,322.69,322.85,323.12,322.89,323.18,323.15,322.89,322.77,322.86,322.61,50525.0,72960.0,46614.0
1117,2020-02-12 10:21:00,323.13,322.85,323.18,322.77,50525.0,322.9,322.69,322.79,323.12,322.89,322.71,323.15,322.89,322.81,322.86,322.61,322.63,72960.0,46614.0,42789.0
1118,2020-02-12 10:20:00,322.9,323.12,323.15,322.86,72960.0,322.69,322.79,322.89,322.89,322.71,322.75,322.89,322.81,322.92,322.61,322.63,322.61,46614.0,42789.0,55343.0
1119,2020-02-12 10:19:00,322.69,322.89,322.89,322.61,46614.0,322.79,322.89,322.84,322.71,322.75,322.93,322.81,322.92,322.94,322.63,322.61,322.73,42789.0,55343.0,38639.0
1120,2020-02-12 10:18:00,322.79,322.71,322.81,322.63,42789.0,322.89,322.84,322.59,322.75,322.93,322.83,322.92,322.94,322.87,322.61,322.73,322.5,55343.0,38639.0,94627.0
1121,2020-02-12 10:17:00,322.89,322.75,322.92,322.61,55343.0,322.84,322.59,322.76,322.93,322.83,322.6,322.94,322.87,322.79,322.73,322.5,322.53,38639.0,94627.0,69008.0
1122,2020-02-12 10:16:00,322.84,322.93,322.94,322.73,38639.0,322.59,322.76,322.79,322.83,322.6,322.74,322.87,322.79,322.9,322.5,322.53,322.73,94627.0,69008.0,54978.0
1123,2020-02-12 10:15:00,322.59,322.83,322.87,322.5,94627.0,322.76,322.79,322.77,322.6,322.74,322.8,322.79,322.9,323.0,322.53,322.73,322.76,69008.0,54978.0,96500.0
1124,2020-02-12 10:14:00,322.76,322.6,322.79,322.53,69008.0,322.79,322.77,322.49,322.74,322.8,322.77,322.9,323.0,322.86,322.73,322.76,322.47,54978.0,96500.0,60097.0
1125,2020-02-12 10:13:00,322.79,322.74,322.9,322.73,54978.0,322.77,322.49,322.53,322.8,322.77,322.48,323.0,322.86,322.71,322.76,322.47,322.34,96500.0,60097.0,120795.0
1126,2020-02-12 10:12:00,322.77,322.8,323.0,322.76,96500.0,322.49,322.53,322.84,322.77,322.48,322.56,322.86,322.71,322.96,322.47,322.34,322.56,60097.0,120795.0,82549.0
1127,2020-02-12 10:11:00,322.49,322.77,322.86,322.47,60097.0,322.53,322.84,322.61,322.48,322.56,322.83,322.71,322.96,322.85,322.34,322.56,322.57,120795.0,82549.0,63595.0
1128,2020-02-12 10:10:00,322.53,322.48,322.71,322.34,120795.0,322.84,322.61,323.01,322.56,322.83,322.63,322.96,322.85,323.03,322.56,322.57,322.56,82549.0,63595.0,85398.0
1129,2020-02-12 10:09:00,322.84,322.56,322.96,322.56,82549.0,322.61,323.01,322.93,322.83,322.63,323.0,322.85,323.03,323.04,322.57,322.56,322.85,63595.0,85398.0,48248.0
1130,2020-02-12 10:08:00,322.61,322.83,322.85,322.57,63595.0,323.01,322.93,322.98,322.63,323.0,322.94,323.03,323.04,323.18,322.56,322.85,322.81,85398.0,48248.0,71883.0
1131,2020-02-12 10:07:00,323.01,322.63,323.03,322.56,85398.0,322.93,322.98,323.28,323.0,322.94,322.99,323.04,323.18,323.32,322.85,322.81,322.94,48248.0,71883.0,105841.0
1132,2020-02-12 10:06:00,322.93,323.0,323.04,322.85,48248.0,322.98,323.28,323.37,322.94,322.99,323.29,323.18,323.32,323.53,322.81,322.94,323.26,71883.0,105841.0,84770.0
1133,2020-02-12 10:05:00,322.98,322.94,323.18,322.81,71883.0,323.28,323.37,323.51,322.99,323.29,323.36,323.32,323.53,323.51,322.94,323.26,323.19,105841.0,84770.0,64016.0
1134,2020-02-12 10:04:00,323.28,322.99,323.32,322.94,105841.0,323.37,323.51,323.55,323.29,323.36,323.54,323.53,323.51,323.65,323.26,323.19,323.34,84770.0,64016.0,86578.0
1135,2020-02-12 10:03:00,323.37,323.29,323.53,323.26,84770.0,323.51,323.55,323.49,323.36,323.54,323.52,323.51,323.65,323.58,323.19,323.34,323.33,64016.0,86578.0,99244.0
1136,2020-02-12 10:02:00,323.51,323.36,323.51,323.19,64016.0,323.55,323.49,323.18,323.54,323.52,323.46,323.65,323.58,323.5,323.34,323.33,322.96,86578.0,99244.0,88923.0
1137,2020-02-12 10:01:00,323.55,323.54,323.65,323.34,86578.0,323.49,323.18,323.26,323.52,323.46,323.17,323.58,323.5,323.34,323.33,322.96,323.09,99244.0,88923.0,78597.0
1138,2020-02-12 10:00:00,323.49,323.52,323.58,323.33,99244.0,323.18,323.26,322.94,323.46,323.17,323.17,323.5,323.34,323.17,322.96,323.09,322.94,88923.0,78597.0,89568.0
1139,2020-02-12 09:59:00,323.18,323.46,323.5,322.96,88923.0,323.26,322.94,322.98,323.17,323.17,322.9,323.34,323.17,322.98,323.09,322.94,322.9,78597.0,89568.0,60327.0
1140,2020-02-12 09:58:00,323.26,323.17,323.34,323.09,78597.0,322.94,322.98,322.88,323.17,322.9,322.97,323.17,322.98,322.97,322.94,322.9,322.83,89568.0,60327.0,88414.0
1141,2020-02-12 09:57:00,322.94,323.17,323.17,322.94,89568.0,322.98,322.88,322.97,322.9,322.97,322.88,322.98,322.97,322.97,322.9,322.83,322.88,60327.0,88414.0,43445.0
1142,2020-02-12 09:56:00,322.98,322.9,322.98,322.9,60327.0,322.88,322.97,322.88,322.97,322.88,323.01,322.97,322.97,323.05,322.83,322.88,322.88,88414.0,43445.0,84814.0
1143,2020-02-12 09:55:00,322.88,322.97,322.97,322.83,88414.0,322.97,322.88,322.7,322.88,323.01,322.9,322.97,323.05,322.9,322.88,322.88,322.7,43445.0,84814.0,75795.0
1144,2020-02-12 09:54:00,322.97,322.88,322.97,322.88,43445.0,322.88,322.7,322.65,323.01,322.9,322.67,323.05,322.9,322.72,322.88,322.7,322.65,84814.0,75795.0,69277.0
1145,2020-02-12 09:53:00,322.88,323.01,323.05,322.88,84814.0,322.7,322.65,322.7,322.9,322.67,322.73,322.9,322.72,322.73,322.7,322.65,322.67,75795.0,69277.0,111870.0
1146,2020-02-12 09:52:00,322.7,322.9,322.9,322.7,75795.0,322.65,322.7,322.63,322.67,322.73,322.73,322.72,322.73,322.73,322.65,322.67,322.62,69277.0,111870.0,77563.0
1147,2020-02-12 09:51:00,322.65,322.67,322.72,322.65,69277.0,322.7,322.63,322.71,322.73,322.73,322.65,322.73,322.73,322.96,322.67,322.62,322.65,111870.0,77563.0,78790.0
1148,2020-02-12 09:50:00,322.7,322.73,322.73,322.67,111870.0,322.63,322.71,322.91,322.73,322.65,322.93,322.73,322.96,322.93,322.62,322.65,322.87,77563.0,78790.0,77886.0
1149,2020-02-12 09:49:00,322.63,322.73,322.73,322.62,77563.0,322.71,322.91,323.1,322.65,322.93,322.84,322.96,322.93,323.1,322.65,322.87,322.84,78790.0,77886.0,93814.0
1150,2020-02-12 09:48:00,322.71,322.65,322.96,322.65,78790.0,322.91,323.1,323.0,322.93,322.84,323.15,322.93,323.1,323.15,322.87,322.84,323.0,77886.0,93814.0,98763.0
1151,2020-02-12 09:47:00,322.91,322.93,322.93,322.87,77886.0,323.1,323.0,322.98,322.84,323.15,322.97,323.1,323.15,322.98,322.84,323.0,322.97,93814.0,98763.0,115754.0
1152,2020-02-12 09:46:00,323.1,322.84,323.1,322.84,93814.0,323.0,322.98,323.37,323.15,322.97,323.08,323.15,322.98,323.37,323.0,322.97,323.08,98763.0,115754.0,150550.0
1153,2020-02-12 09:45:00,323.0,323.15,323.15,323.0,98763.0,322.98,323.37,323.41,322.97,323.08,323.26,322.98,323.37,323.41,322.97,323.08,323.16,115754.0,150550.0,134551.0
1154,2020-02-12 09:44:00,322.98,322.97,322.98,322.97,115754.0,323.37,323.41,323.75,323.08,323.26,323.39,323.37,323.41,323.75,323.08,323.16,323.39,150550.0,134551.0,158789.0
1155,2020-02-12 09:43:00,323.37,323.08,323.37,323.08,150550.0,323.41,323.75,323.65,323.26,323.39,323.86,323.41,323.75,323.86,323.16,323.39,323.65,134551.0,158789.0,168623.0
1156,2020-02-12 09:42:00,323.41,323.26,323.41,323.16,134551.0,323.75,323.65,323.36,323.39,323.86,323.59,323.75,323.86,323.59,323.39,323.65,323.36,158789.0,168623.0,174871.0
1157,2020-02-12 09:41:00,323.75,323.39,323.75,323.39,158789.0,323.65,323.36,323.34,323.86,323.59,323.36,323.86,323.59,323.36,323.65,323.36,323.34,168623.0,174871.0,106941.0
1158,2020-02-12 09:40:00,323.65,323.86,323.86,323.65,168623.0,323.36,323.34,323.3,323.59,323.36,323.47,323.59,323.36,323.47,323.36,323.34,323.3,174871.0,106941.0,123398.0
1159,2020-02-12 09:39:00,323.36,323.59,323.59,323.36,174871.0,323.34,323.3,323.22,323.36,323.47,323.39,323.36,323.47,323.39,323.34,323.3,323.13,106941.0,123398.0,171077.0
1160,2020-02-12 09:38:00,323.34,323.36,323.36,323.34,106941.0,323.3,323.22,323.09,323.47,323.39,323.12,323.47,323.39,323.12,323.3,323.13,322.95,123398.0,171077.0,129234.0
1161,2020-02-12 09:37:00,323.3,323.47,323.47,323.3,123398.0,323.22,323.09,323.15,323.39,323.12,323.0,323.39,323.12,323.16,323.13,322.95,323.0,171077.0,129234.0,154595.0
1162,2020-02-12 09:36:00,323.22,323.39,323.39,323.13,171077.0,323.09,323.15,323.12,323.12,323.0,323.12,323.12,323.16,323.12,322.95,323.0,323.12,129234.0,154595.0,311919.0
1163,2020-02-12 09:35:00,323.09,323.12,323.12,322.95,129234.0,323.15,323.12,322.62,323.0,323.12,322.68,323.16,323.12,322.81,323.0,323.12,321.95,154595.0,311919.0,164781.0
1164,2020-02-12 09:34:00,323.15,323.0,323.16,323.0,154595.0,323.12,322.62,322.23,323.12,322.68,322.6,323.12,322.81,322.62,323.12,321.95,321.82,311919.0,164781.0,158141.0
1165,2020-02-12 09:33:00,323.12,323.12,323.12,323.12,311919.0,322.62,322.23,321.67,322.68,322.6,322.2,322.81,322.62,322.47,321.95,321.82,321.53,164781.0,158141.0,919596.0
1166,2020-02-12 09:32:00,322.62,322.68,322.81,321.95,164781.0,322.23,321.67,319.23,322.6,322.2,319.61,322.62,322.47,319.61,321.82,321.53,319.21,158141.0,919596.0,267726.0
1167,2020-02-12 09:31:00,322.23,322.6,322.62,321.82,158141.0,321.67,319.23,319.25,322.2,319.61,319.23,322.47,319.61,319.36,321.53,319.21,319.1,919596.0,267726.0,115795.0
1168,2020-02-12 09:30:00,321.67,322.2,322.47,321.53,919596.0,319.23,319.25,319.19,319.61,319.23,319.23,319.61,319.36,319.27,319.21,319.1,319.07,267726.0,115795.0,116213.0
1169,2020-02-11 15:59:00,319.23,319.61,319.61,319.21,267726.0,319.25,319.19,319.53,319.23,319.23,319.2,319.36,319.27,319.66,319.1,319.07,319.2,115795.0,116213.0,102760.0
1170,2020-02-11 15:58:00,319.25,319.23,319.36,319.1,115795.0,319.19,319.53,319.57,319.23,319.2,319.52,319.27,319.66,319.73,319.07,319.2,319.43,116213.0,102760.0,109570.0
1171,2020-02-11 15:57:00,319.19,319.23,319.27,319.07,116213.0,319.53,319.57,319.4,319.2,319.52,319.62,319.66,319.73,319.64,319.2,319.43,319.4,102760.0,109570.0,110045.0
1172,2020-02-11 15:56:00,319.53,319.2,319.66,319.2,102760.0,319.57,319.4,319.46,319.52,319.62,319.38,319.73,319.64,319.57,319.43,319.4,319.3,109570.0,110045.0,80513.0
1173,2020-02-11 15:55:00,319.57,319.52,319.73,319.43,109570.0,319.4,319.46,319.35,319.62,319.38,319.5,319.64,319.57,319.59,319.4,319.3,319.35,110045.0,80513.0,105157.0
1174,2020-02-11 15:54:00,319.4,319.62,319.64,319.4,110045.0,319.46,319.35,319.16,319.38,319.5,319.35,319.57,319.59,319.38,319.3,319.35,318.97,80513.0,105157.0,117668.0
1175,2020-02-11 15:53:00,319.46,319.38,319.57,319.3,80513.0,319.35,319.16,318.91,319.5,319.35,319.13,319.59,319.38,319.2,319.35,318.97,318.76,105157.0,117668.0,97856.0
1176,2020-02-11 15:52:00,319.35,319.5,319.59,319.35,105157.0,319.16,318.91,319.13,319.35,319.13,318.89,319.38,319.2,319.22,318.97,318.76,318.83,117668.0,97856.0,67962.0
1177,2020-02-11 15:51:00,319.16,319.35,319.38,318.97,117668.0,318.91,319.13,318.95,319.13,318.89,319.1,319.2,319.22,319.13,318.76,318.83,318.81,97856.0,67962.0,85818.0
1178,2020-02-11 15:50:00,318.91,319.13,319.2,318.76,97856.0,319.13,318.95,319.03,318.89,319.1,318.94,319.22,319.13,319.1,318.83,318.81,318.9,67962.0,85818.0,78740.0
1179,2020-02-11 15:49:00,319.13,318.89,319.22,318.83,67962.0,318.95,319.03,319.17,319.1,318.94,319.04,319.13,319.1,319.21,318.81,318.9,319.01,85818.0,78740.0,42581.0
1180,2020-02-11 15:48:00,318.95,319.1,319.13,318.81,85818.0,319.03,319.17,319.4,318.94,319.04,319.15,319.1,319.21,319.46,318.9,319.01,319.09,78740.0,42581.0,59609.0
1181,2020-02-11 15:47:00,319.03,318.94,319.1,318.9,78740.0,319.17,319.4,319.46,319.04,319.15,319.39,319.21,319.46,319.49,319.01,319.09,319.36,42581.0,59609.0,32259.0
1182,2020-02-11 15:46:00,319.17,319.04,319.21,319.01,42581.0,319.4,319.46,319.54,319.15,319.39,319.45,319.46,319.49,319.54,319.09,319.36,319.29,59609.0,32259.0,59917.0
1183,2020-02-11 15:45:00,319.4,319.15,319.46,319.09,59609.0,319.46,319.54,319.58,319.39,319.45,319.52,319.49,319.54,319.64,319.36,319.29,319.45,32259.0,59917.0,65036.0
1184,2020-02-11 15:44:00,319.46,319.39,319.49,319.36,32259.0,319.54,319.58,319.41,319.45,319.52,319.58,319.54,319.64,319.66,319.29,319.45,319.4,59917.0,65036.0,127560.0
1185,2020-02-11 15:43:00,319.54,319.45,319.54,319.29,59917.0,319.58,319.41,319.15,319.52,319.58,319.43,319.64,319.66,319.45,319.45,319.4,319.04,65036.0,127560.0,104674.0
1186,2020-02-11 15:42:00,319.58,319.52,319.64,319.45,65036.0,319.41,319.15,319.11,319.58,319.43,319.15,319.66,319.45,319.21,319.4,319.04,319.03,127560.0,104674.0,37019.0
1187,2020-02-11 15:41:00,319.41,319.58,319.66,319.4,127560.0,319.15,319.11,319.09,319.43,319.15,319.1,319.45,319.21,319.11,319.04,319.03,318.99,104674.0,37019.0,38256.0
1188,2020-02-11 15:40:00,319.15,319.43,319.45,319.04,104674.0,319.11,319.09,319.14,319.15,319.1,319.07,319.21,319.11,319.18,319.03,318.99,319.04,37019.0,38256.0,49442.0
1189,2020-02-11 15:39:00,319.11,319.15,319.21,319.03,37019.0,319.09,319.14,319.12,319.1,319.07,319.15,319.11,319.18,319.2,318.99,319.04,318.96,38256.0,49442.0,51266.0
1190,2020-02-11 15:38:00,319.09,319.1,319.11,318.99,38256.0,319.14,319.12,318.85,319.07,319.15,319.09,319.18,319.2,319.12,319.04,318.96,318.83,49442.0,51266.0,46960.0
1191,2020-02-11 15:37:00,319.14,319.07,319.18,319.04,49442.0,319.12,318.85,318.9,319.15,319.09,318.84,319.2,319.12,319.23,318.96,318.83,318.78,51266.0,46960.0,84708.0
1192,2020-02-11 15:36:00,319.12,319.15,319.2,318.96,51266.0,318.85,318.9,318.86,319.09,318.84,318.89,319.12,319.23,319.0,318.83,318.78,318.8,46960.0,84708.0,53523.0
1193,2020-02-11 15:35:00,318.85,319.09,319.12,318.83,46960.0,318.9,318.86,318.94,318.84,318.89,318.84,319.23,319.0,319.09,318.78,318.8,318.83,84708.0,53523.0,69794.0
1194,2020-02-11 15:34:00,318.9,318.84,319.23,318.78,84708.0,318.86,318.94,319.29,318.89,318.84,318.94,319.0,319.09,319.29,318.8,318.83,318.91,53523.0,69794.0,50675.0
1195,2020-02-11 15:33:00,318.86,318.89,319.0,318.8,53523.0,318.94,319.29,319.19,318.84,318.94,319.27,319.09,319.29,319.39,318.83,318.91,319.15,69794.0,50675.0,73307.0
1196,2020-02-11 15:32:00,318.94,318.84,319.09,318.83,69794.0,319.29,319.19,319.17,318.94,319.27,319.18,319.29,319.39,319.32,318.91,319.15,318.97,50675.0,73307.0,64784.0
1197,2020-02-11 15:31:00,319.29,318.94,319.29,318.91,50675.0,319.19,319.17,319.3,319.27,319.18,319.16,319.39,319.32,319.32,319.15,318.97,319.1,73307.0,64784.0,48595.0
1198,2020-02-11 15:30:00,319.19,319.27,319.39,319.15,73307.0,319.17,319.3,319.23,319.18,319.16,319.31,319.32,319.32,319.35,318.97,319.1,319.14,64784.0,48595.0,52124.0
1199,2020-02-11 15:29:00,319.17,319.18,319.32,318.97,64784.0,319.3,319.23,319.0,319.16,319.31,319.21,319.32,319.35,319.27,319.1,319.14,319.0,48595.0,52124.0,56378.0
1200,2020-02-11 15:28:00,319.3,319.16,319.32,319.1,48595.0,319.23,319.0,319.3,319.31,319.21,319.0,319.35,319.27,319.3,319.14,319.0,318.95,52124.0,56378.0,53289.0
1201,2020-02-11 15:27:00,319.23,319.31,319.35,319.14,52124.0,319.0,319.3,319.23,319.21,319.0,319.29,319.27,319.3,319.35,319.0,318.95,319.15,56378.0,53289.0,74413.0
1202,2020-02-11 15:26:00,319.0,319.21,319.27,319.0,56378.0,319.3,319.23,318.98,319.0,319.29,319.24,319.3,319.35,319.35,318.95,319.15,318.98,53289.0,74413.0,80152.0
1203,2020-02-11 15:25:00,319.3,319.0,319.3,318.95,53289.0,319.23,318.98,319.04,319.29,319.24,319.0,319.35,319.35,319.04,319.15,318.98,318.75,74413.0,80152.0,94968.0
1204,2020-02-11 15:24:00,319.23,319.29,319.35,319.15,74413.0,318.98,319.04,319.2,319.24,319.0,319.06,319.35,319.04,319.25,318.98,318.75,319.06,80152.0,94968.0,58607.0
1205,2020-02-11 15:23:00,318.98,319.24,319.35,318.98,80152.0,319.04,319.2,318.89,319.0,319.06,319.2,319.04,319.25,319.28,318.75,319.06,318.83,94968.0,58607.0,120084.0
1206,2020-02-11 15:22:00,319.04,319.0,319.04,318.75,94968.0,319.2,318.89,318.95,319.06,319.2,318.89,319.25,319.28,319.05,319.06,318.83,318.71,58607.0,120084.0,87652.0
1207,2020-02-11 15:21:00,319.2,319.06,319.25,319.06,58607.0,318.89,318.95,319.04,319.2,318.89,318.95,319.28,319.05,319.14,318.83,318.71,318.87,120084.0,87652.0,142830.0
1208,2020-02-11 15:20:00,318.89,319.2,319.28,318.83,120084.0,318.95,319.04,319.22,318.89,318.95,319.06,319.05,319.14,319.4,318.71,318.87,319.02,87652.0,142830.0,102053.0
1209,2020-02-11 15:19:00,318.95,318.89,319.05,318.71,87652.0,319.04,319.22,319.46,318.95,319.06,319.21,319.14,319.4,319.57,318.87,319.02,319.21,142830.0,102053.0,91107.0
1210,2020-02-11 15:18:00,319.04,318.95,319.14,318.87,142830.0,319.22,319.46,319.35,319.06,319.21,319.49,319.4,319.57,319.52,319.02,319.21,319.21,102053.0,91107.0,104080.0
1211,2020-02-11 15:17:00,319.22,319.06,319.4,319.02,102053.0,319.46,319.35,319.44,319.21,319.49,319.33,319.57,319.52,319.47,319.21,319.21,319.3,91107.0,104080.0,71741.0
1212,2020-02-11 15:16:00,319.46,319.21,319.57,319.21,91107.0,319.35,319.44,319.78,319.49,319.33,319.51,319.52,319.47,319.81,319.21,319.3,319.38,104080.0,71741.0,113179.0
1213,2020-02-11 15:15:00,319.35,319.49,319.52,319.21,104080.0,319.44,319.78,319.8,319.33,319.51,319.82,319.47,319.81,319.97,319.3,319.38,319.78,71741.0,113179.0,46607.0
1214,2020-02-11 15:14:00,319.44,319.33,319.47,319.3,71741.0,319.78,319.8,319.87,319.51,319.82,319.78,319.81,319.97,319.96,319.38,319.78,319.67,113179.0,46607.0,67690.0
1215,2020-02-11 15:13:00,319.78,319.51,319.81,319.38,113179.0,319.8,319.87,320.09,319.82,319.78,319.91,319.97,319.96,320.19,319.78,319.67,319.85,46607.0,67690.0,78878.0
1216,2020-02-11 15:12:00,319.8,319.82,319.97,319.78,46607.0,319.87,320.09,320.17,319.78,319.91,320.09,319.96,320.19,320.18,319.67,319.85,319.85,67690.0,78878.0,141012.0
1217,2020-02-11 15:11:00,319.87,319.78,319.96,319.67,67690.0,320.09,320.17,320.34,319.91,320.09,320.19,320.19,320.18,320.41,319.85,319.85,320.17,78878.0,141012.0,22605.0
1218,2020-02-11 15:10:00,320.09,319.91,320.19,319.85,78878.0,320.17,320.34,320.55,320.09,320.19,320.34,320.18,320.41,320.57,319.85,320.17,320.18,141012.0,22605.0,45025.0
1219,2020-02-11 15:09:00,320.17,320.09,320.18,319.85,141012.0,320.34,320.55,320.36,320.19,320.34,320.57,320.41,320.57,320.57,320.17,320.18,320.27,22605.0,45025.0,41189.0
1220,2020-02-11 15:08:00,320.34,320.19,320.41,320.17,22605.0,320.55,320.36,320.19,320.34,320.57,320.37,320.57,320.57,320.52,320.18,320.27,320.17,45025.0,41189.0,59403.0
1221,2020-02-11 15:07:00,320.55,320.34,320.57,320.18,45025.0,320.36,320.19,320.39,320.57,320.37,320.22,320.57,320.52,320.41,320.27,320.17,320.2,41189.0,59403.0,51779.0
1222,2020-02-11 15:06:00,320.36,320.57,320.57,320.27,41189.0,320.19,320.39,320.52,320.37,320.22,320.41,320.52,320.41,320.56,320.17,320.2,320.35,59403.0,51779.0,28869.0
1223,2020-02-11 15:05:00,320.19,320.37,320.52,320.17,59403.0,320.39,320.52,320.77,320.22,320.41,320.5,320.41,320.56,320.79,320.2,320.35,320.43,51779.0,28869.0,45359.0
1224,2020-02-11 15:04:00,320.39,320.22,320.41,320.2,51779.0,320.52,320.77,320.74,320.41,320.5,320.76,320.56,320.79,321.0,320.35,320.43,320.74,28869.0,45359.0,39034.0
